ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source
roma1332,Roma,Papunesia,-7.58643,127.428,roma1332,rmm,abvd;lexirumah;numerals
romb1245,Romblomanon,Papunesia,12.4047,122.56,romb1245,rol,abvd;numerals
romk1240,Romkun,Papunesia,-4.58919,144.689,romk1240,rmk,barlowpacific
rong1269,Rongga,Papunesia,-8.84604,120.702,rong1269,ror,lexirumah;numerals
ronj1237,Ronji,Papunesia,-5.80782,146.731,ronj1237,roe,abvd;barlowpacific;numerals
roon1237,Roon,Papunesia,-2.43005,134.556,roon1237,rnn,abvd;barlowpacific;numerals
rori1237,Mores,Papunesia,-15.4048,166.843,rori1237,rga,abvd;numerals
roto1249,Rotokas,Papunesia,-5.94339,155.154,roto1249,roo,barlowpacific;numerals
rotu1241,Rotuman,Papunesia,-12.5008,177.066,rotu1241,rtm,abvd;ids;numerals
rovi1238,Roviana,Papunesia,-8.20493,157.408,rovi1238,rug,abvd;numerals
ruka1240,Rukai,Papunesia,22.7738,120.844,ruka1240,dru,abvd;numerals
rumu1243,Rumu,Papunesia,-7.17149,144.179,rumu1243,klq,barlowpacific
rung1259,Rungus,Papunesia,6.83989,116.743,rung1259,drg,barlowpacific;numerals
saaa1240,Sa'a,Papunesia,-9.60258,161.467,saaa1240,apb,abvd;numerals
saaa1241,Sa,Papunesia,-15.9534,168.228,saaa1241,sax,abvd;barlowpacific;numerals
saar1237,Saaroa,Papunesia,23.2632,120.711,saar1237,sxr,abvd;numerals
saba1263,Sabah Malay,Papunesia,4.64808,117.024,saba1263,msi,barlowpacific
saba1265,Sa'ban,Papunesia,3.58723,115.664,saba1265,snv,numerals
saba1267,Sabah Bisaya,Papunesia,5.30433,115.512,saba1267,bsy,barlowpacific
sabu1255,Hawu,Papunesia,-10.5522,121.847,sabu1255,hvn,abvd;barlowpacific;lexirumah;numerals
saep1240,Saep,Papunesia,-5.64812,146.078,saep1240,spd,barlowpacific;numerals
safe1240,Safeyoka,Papunesia,-7.05417,146.09,safe1240,apz,barlowpacific
sahu1245,Sahu,Papunesia,1.00742,127.493,sahu1245,saj,abvd;numerals
sais1237,Saisiyat,Papunesia,24.6043,121.067,sais1237,xsy,abvd;numerals
saja1241,Sajau-Latti,Papunesia,2.43432,117.401,saja1241,sjb,
saka1289,Wanohe,Papunesia,-15.0757,167.051,saka1289,sku,abvd;numerals
saka1291,West Malagasy Sakalava,Africa,-20.28,44.32,saka1291,skg,abvd
saka1292,Sakam,Papunesia,-6.18726,146.702,saka1292,skm,barlowpacific;numerals
saki1247,Sakizaya,Papunesia,24.026316,121.531394,saki1247,szy,numerals
sala1269,Salas,Papunesia,-3.14654,130.53,sala1269,sgu,
sale1244,Saleman,Papunesia,-2.82548,129.427,sale1244,sau,numerals
sali1295,Saliba,Papunesia,-10.6148,150.727,sali1295,sbe,abvd;numerals
salt1242,Salt-Yui,Papunesia,-6.26519,145.021,salt1242,sll,barlowpacific;numerals
salu1253,Saluan,Papunesia,-2.748,121.3,salu1253,loe,numerals
sama1240,Samarokena,Papunesia,-1.84878,138.34,sama1240,tmj,barlowpacific;numerals
samb1321,Samberigi,Papunesia,-6.7028,143.951,samb1321,ssx,barlowpacific
samm1244,Sam,Papunesia,-5.55572,145.813,samm1244,snx,barlowpacific;numerals
samo1303,Samo,Papunesia,-6.15496,142.195,samo1303,smq,barlowpacific;numerals
samo1305,Samoan,Papunesia,-13.92,-171.83,samo1305,smo,abvd;googleuninum;numerals
samo1306,Samosa,Papunesia,-5.01391,145.537,samo1306,swm,barlowpacific
sang1334,Sangar,Papunesia,-8.376,118.29287,sang1334,,
sang1336,Sangir,Papunesia,3.0,125.5,sang1336,sxn,abvd;barlowpacific;numerals
sang1337,Sangil,Papunesia,5.40229,125.378,sang1337,snl,abvd;numerals
sang1339,Sanggau,Papunesia,-0.13152,110.404,sang1339,scg,numerals
sani1270,Saniyo-Hiyewe,Papunesia,-4.4376,142.369,sani1270,sny,barlowpacific
sapa1251,Saparua,Papunesia,-3.58314,128.639,sapa1251,spr,barlowpacific;numerals
sapo1253,Saposa,Papunesia,-5.64103,154.732,sapo1253,sps,abvd;barlowpacific;numerals
sapo1254,Saponi,Papunesia,-2.385,136.497,sapo1254,spi,numerals
sara1323,Sarasira,Papunesia,-6.18,146.4,sara1323,zsa,barlowpacific;numerals
sara1326,Sarangani Blaan,Papunesia,6.03691,125.354,sara1326,bps,abvd;numerals
sara1327,Sarangani Manobo,Papunesia,5.84903,125.499,sara1327,mbs,abvd;numerals
sara1329,Sara Bakati',Papunesia,1.20403,109.6155,sara1329,sre,
sarr1247,Sar (Indonesia),Papunesia,-8.33,124.42,sarr1247,,lexirumah;numerals
saru1242,Sarudu,Papunesia,-1.7094,119.349,saru1242,sdu,barlowpacific;numerals
saru1243,Saruga,Papunesia,-5.08824,145.578,saru1243,sra,barlowpacific
sasa1249,Sasak,Papunesia,-8.58349,116.284,sasa1249,sas,abvd;barlowpacific;googleuninum;numerals
sata1237,Satawalese,Papunesia,7.36084,147.038,sata1237,stw,abvd;numerals
sauk1252,Ma Manda,Papunesia,-6.31958,146.759,sauk1252,skc,barlowpacific;numerals
saur1251,Sauri,Papunesia,-2.33349,136.79,saur1251,srt,numerals
saus1246,Sausi,Papunesia,-5.6873,145.492,saus1246,ssj,barlowpacific
saus1247,Sause,Papunesia,-3.16632,139.627,saus1247,sao,numerals
savo1255,Savosavo,Papunesia,-9.12853,159.814,savo1255,svs,abvd;numerals
sawa1247,Sawai,Papunesia,0.51111,128.086,sawa1247,szw,barlowpacific;lexirumah;numerals
sawe1240,Saweru,Papunesia,-1.91473,136.296,sawe1240,swr,barlowpacific
sawi1256,Sawila,Papunesia,-8.29105,125.078,sawi1256,swt,lexirumah;numerals
sawi1257,Sawi,Papunesia,-5.99286,138.643,sawi1257,saw,numerals
sebe1242,Seberuang,Papunesia,-0.02463,111.212,sebe1242,sbx,numerals
sebo1238,Sebop,Papunesia,3.42701,114.178,sebo1238,sib,barlowpacific;numerals
sedo1237,Sedoa,Papunesia,-1.37295,120.378,sedo1237,tvw,
sega1243,Segai,Papunesia,1.97695,116.954,sega1243,sge,abvd;numerals
sege1235,Seget,Papunesia,-1.36931,131.218,sege1235,sbg,barlowpacific;numerals
seim1238,Seimat,Papunesia,-1.2666667,144.25,seim1238,ssg,abvd;barlowpacific;numerals
seit1239,Seit-Kaitetu,Papunesia,-3.6111,128.068,seit1239,hik,barlowpacific
seka1247,Sekar,Papunesia,-2.65849,132.469,seka1247,skz,abvd;lexirumah;numerals
seka1248,Sekapan,Papunesia,2.47567,113.562,seka1248,skp,barlowpacific;numerals
seke1241,Seke (Vanuatu),Papunesia,-15.8839,168.197,seke1241,ske,abvd;numerals
seko1242,Seko Tengah,Papunesia,-2.22069,119.823,seko1242,sko,barlowpacific
seko1243,Seko Padang,Papunesia,-2.14311,119.959,seko1243,skx,numerals
sela1259,Selaru,Papunesia,-8.18376,130.961,sela1259,slu,abvd;numerals
sela1260,Selayar,Papunesia,-6.10145,120.496,sela1260,sly,barlowpacific;numerals
sele1250,Selepet,Papunesia,-6.03532,147.234,sele1250,spl,barlowpacific;numerals
selu1242,Seluwasan,Papunesia,-7.59918,131.25,selu1242,sws,numerals
selu1243,Selungai Murut,Papunesia,4.34788,116.45,selu1243,slg,barlowpacific;numerals
sema1269,Onya Darat,Papunesia,-0.75188,110.527,sema1269,sdm,barlowpacific;numerals
semb1240,Sembakung Murut,Papunesia,4.22102,116.799,semb1240,sbr,barlowpacific;numerals
semi1264,Semimi,Papunesia,-3.71553,134.454,semi1264,etz,barlowpacific;numerals
semp1241,Sempan,Papunesia,-5.17582,137.588,semp1241,xse,barlowpacific
sene1263,Sene,Papunesia,-6.3859,147.807,sene1263,sej,barlowpacific
seng1281,Sengseng,Papunesia,-6.16474,149.784,seng1281,ssz,abvd;barlowpacific
seng1284,Sengo,Papunesia,-4.02247,142.956,seng1284,spk,
seng1285,Senggi,Papunesia,-3.41983,140.77,seng1285,snu,barlowpacific
sepa1241,Sepa (Papua New Guinea),Papunesia,-4.27,144.965,sepa1241,spe,barlowpacific;numerals
sepa1242,Sepa (Indonesia),Papunesia,-3.36682,129.243,sepa1242,spb,barlowpacific;numerals
sepe1240,Sepen,Papunesia,-4.22789,144.809,sepe1240,spm,barlowpacific;numerals
sepi1255,Sepik Iwam,Papunesia,-4.30928,142.117,sepi1255,iws,
sera1260,Sera,Papunesia,-2.9854,141.951,sera1260,sry,barlowpacific
seri1255,Serili,Papunesia,-8.11241,129.901,seri1255,sve,abvd;lexirumah;numerals
seru1244,Serui-Laut,Papunesia,-1.87766,136.252,seru1244,seu,barlowpacific;numerals
seru1245,Serua,Papunesia,-6.31107,130.017294,seru1245,srw,abvd;lexirumah;numerals
seru1246,Serudung Murut,Papunesia,4.39954,117.279,seru1246,srk,barlowpacific;numerals
seta1245,Seta,Papunesia,-3.42155,141.748,seta1245,stf,barlowpacific
seta1246,Setaman,Papunesia,-5.31134,141.833,seta1246,stm,barlowpacific;numerals
seti1248,Seti,Papunesia,-3.45521,141.827,seti1248,sbi,barlowpacific
sewa1251,Sewa Bay,Papunesia,-10.0277,150.956,sewa1251,sew,abvd;numerals
shar1244,Ngen,Papunesia,-15.255284,167.138859,shar1244,ssv,abvd;numerals
sial1240,Sialum,Papunesia,-6.07688,147.574,sial1240,slw,barlowpacific
sian1254,Siang,Papunesia,-0.38398,114.693,sian1254,sya,barlowpacific
sian1255,Sihan,Papunesia,2.66154,113.843,sian1255,spg,barlowpacific
sian1257,Siane,Papunesia,-6.13188,145.247,sian1257,snp,barlowpacific
siar1238,Siar-Lak,Papunesia,-4.62059,152.892,siar1238,sjr,abvd;barlowpacific;numerals
siaw1243,Siawi,Papunesia,-4.05312,141.42,siaw1243,mmp,barlowpacific;numerals
sibe1248,Sibe (Nasioi),Papunesia,-6.43149,155.412,sibe1248,nco,barlowpacific;numerals
sibu1258,Sibu Melanau,Papunesia,2.26758,111.763,sibu1258,sdx,barlowpacific
siee1239,Sie,Papunesia,-18.8181,169.166,siee1239,erg,abvd;numerals
siha1245,Sihan (Gum),Papunesia,-5.28029,145.574,siha1245,snr,barlowpacific
sika1261,Sikaiana,Papunesia,-8.378194,162.72952,sika1261,sky,abvd;numerals
sika1262,Sika,Papunesia,-8.67302,122.38,sika1262,ski,abvd;barlowpacific;lexirumah;numerals
sika1263,Sikaritai,Papunesia,-2.80285,138.287,sika1263,tty,barlowpacific;numerals
siku1242,Sikule,Papunesia,2.69113,95.9636,siku1242,skh,barlowpacific
sile1255,Sirva,Papunesia,-4.98243,145.225,sile1255,sbq,barlowpacific
sili1247,Siliput,Papunesia,-3.60838,142.397,sili1247,mkc,barlowpacific
sili1249,Silimo,Papunesia,-4.52544,139.003,sili1249,wul,
silo1240,Silopi,Papunesia,-5.12302,145.586,silo1240,xsp,barlowpacific
simb1255,Simbari,Papunesia,-7.02259,145.603,simb1255,smb,barlowpacific;numerals
simb1256,Simbo,Papunesia,-8.26947,156.541,simb1256,sbb,abvd;numerals
simb1259,Simbali,Papunesia,-4.88618,151.957,simb1259,smg,
sime1241,Simeulue,Papunesia,2.50288,96.2757,sime1241,smr,abvd;barlowpacific
sime1242,Simeku,Papunesia,-6.23022,155.423,sime1242,smz,barlowpacific
sina1266,Sinaugoro,Papunesia,-9.79791,147.861,sina1266,snc,abvd;barlowpacific;numerals
sina1269,Galu,Papunesia,-3.42446,142.367,sina1269,siu,barlowpacific
sina1271,Sinasina,Papunesia,-6.08728,145.032,sina1271,sst,barlowpacific;numerals
sins1241,Kou,Papunesia,-5.64336,145.599,sins1241,snz,barlowpacific;numerals
sioo1240,Sio,Papunesia,-5.96037,147.353,sioo1240,xsi,abvd;barlowpacific;numerals
sira1267,Sirayaic,Papunesia,22.9777,120.315,sira1267,fos,abvd
siro1249,Siroi,Papunesia,-5.52893,145.994,siro1249,ssd,barlowpacific;numerals
sisi1250,Sisiqa,Papunesia,-7.0,156.83,sisi1250,,abvd;barlowpacific
siss1243,Sissano,Papunesia,-3.01976,142.049,siss1243,sso,abvd;barlowpacific
siwa1245,Siwai,Papunesia,-6.6429,155.452,siwa1245,siw,barlowpacific;numerals
smar1235,Smärky Kanum,Papunesia,-8.91812,140.897,smar1235,kxq,numerals
sobe1238,Sobei,Papunesia,-1.86998,138.75,sobe1238,sob,abvd;barlowpacific;numerals
solo1257,Solos,Papunesia,-5.41042,154.624,solo1257,sol,abvd;barlowpacific;numerals
solo1258,Solong,Papunesia,-5.86129,148.825,solo1258,aaw,barlowpacific;numerals
somm1240,Som,Papunesia,-6.07366,146.651,somm1240,smc,barlowpacific
soni1260,Sonia,Papunesia,-6.42736,142.589,soni1260,siq,
sons1242,Sonsorol,Papunesia,5.328596,132.221282,sons1242,sov,abvd;numerals
sopp1247,Sop,Papunesia,-5.49605,145.361,sopp1247,urw,barlowpacific;numerals
sori1242,Sori-Harengan,Papunesia,-1.98384,146.642,sori1242,sbh,abvd;barlowpacific;numerals
sosk1235,Sos Kundi,Papunesia,-3.99024,143.396,sosk1235,sdk,barlowpacific;numerals
sota1242,Sota Kanum,Papunesia,-8.40452,140.969,sota1242,krz,numerals
sout2856,Nafsan,Papunesia,-17.7006,168.377,sout2856,erk,abvd;numerals
sout2857,Nahavaq,Papunesia,-16.5116,167.477,sout2857,sns,abvd;numerals
sout2859,Southeast Ambrym,Papunesia,-16.2975,168.211,sout2859,tvk,abvd;numerals
sout2866,South Marquesan,Papunesia,-9.75663,-138.979,sout2866,mqm,ids;numerals
sout2869,Southwest Tanna,Papunesia,-19.57953,169.35603,sout2869,nwi,abvd;numerals
sout2877,South Watut,Papunesia,-7.03751,146.409,sout2877,mcy,barlowpacific
sout2883,Southeast Babar,Papunesia,-7.94359,129.8,sout2883,vbb,abvd;lexirumah;numerals
sout2895,South Nuaulu,Papunesia,-3.23411,129.148,sout2895,nxl,abvd;barlowpacific;numerals
sout2896,Eastern Atadei,Papunesia,-8.49783,123.531,sout2896,lmf,lexirumah;numerals
sout2905,Southern Alta,Papunesia,15.1841,121.054,sout2905,agy,numerals
sout2908,Bangad,Papunesia,17.2936,121.068,sout2908,ksc,abvd
sout2912,Coastal-Virac Bikol,Papunesia,13.6989,124.29,sout2912,bln,barlowpacific
sout2916,Southwest Palawano,Papunesia,8.67624,117.36,sout2916,plv,abvd;barlowpacific;numerals
sout2918,Southern Sama,Papunesia,4.755836,119.483887,sout2918,ssb,abvd;barlowpacific;numerals
sout2920,Southern Betsimisaraka Malagasy,Africa,-22.8,47.82,sout2920,bzc,barlowpacific
sout2932,Southern One,Papunesia,-3.41913,141.852,sout2932,osu,
sout2940,South Muyu,Papunesia,-6.01385,140.815,sout2940,kts,barlowpacific
sout2941,South Awyu,Papunesia,-7.36301,139.538,sout2941,aws,barlowpacific
sout2943,South Tairora,Papunesia,-6.35337,145.883,sout2943,omw,barlowpacific
sout2949,Southern Kiwai,Papunesia,-8.64889,143.244,sout2949,kjd,barlowpacific;numerals
sout3010,Southern Roglai,Eurasia,11.3003,108.318,sout3010,rgs,numerals
sout3241,Southern Tidung,Papunesia,4.0,117.75,sout3241,itd,barlowpacific;numerals
sowa1244,Sowa,Papunesia,-15.82653,168.18653,sowa1244,sww,abvd;numerals
sowa1245,Sowanda,Papunesia,-3.28373,140.92,sowa1245,sow,barlowpacific
sril1245,Sri Lanka Malay,Eurasia,6.91603,79.864,sril1245,sci,barlowpacific
stan1306,Standard Malay,Eurasia,3.08896,101.699,stan1306,zsm,abvd
suab1238,Suabo,Papunesia,-2.07971,132.157,suab1238,szp,barlowpacific;lexirumah;numerals
suar1238,Asabano,Papunesia,-4.95072,141.978,suar1238,seo,
suau1242,Suau,Papunesia,-10.6606,150.21,suau1242,swp,abvd;numerals
sude1239,Sudest,Papunesia,-11.5229,153.488,sude1239,tgo,barlowpacific;numerals
suen1241,Suena,Papunesia,-7.76339,147.534,suen1241,sue,barlowpacific;numerals
suga1249,Suganga,Papunesia,-4.5071,141.2,suga1249,sug,barlowpacific
sugu1243,Sugut Dusun,Papunesia,6.14235,117.176,sugu1243,kzs,abvd;barlowpacific
suki1245,Suki,Papunesia,-8.04783,141.842,suki1245,sui,barlowpacific;numerals
suku1264,Sukurum,Papunesia,-6.28,146.34187,suku1264,zsu,barlowpacific;numerals
sula1248,Sula,Papunesia,-2.30765,125.9656,sula1248,szn,barlowpacific;numerals
sulk1246,Sulka,Papunesia,-5.03471,151.891,sulk1246,sua,barlowpacific;numerals
sulo1237,Sulod,Papunesia,11.2473,122.551,sulo1237,srg,barlowpacific
suma1269,Sumariup,Papunesia,-4.73083,143.239,suma1269,siv,
suma1270,Sumau,Papunesia,-5.48556,145.474,suma1270,six,barlowpacific
sumb1241,Sumbawa,Papunesia,-8.71919,117.472,sumb1241,smw,abvd;numerals
sund1252,Sundanese,Papunesia,-6.89708,107.106,sund1252,sun,abvd;googleuninum;numerals
suri1273,Surigaonon,Papunesia,9.0,126.0,suri1273,sgd,abvd;numerals
surs1246,Sursurunga,Papunesia,-3.99078,152.768,surs1246,sgz,abvd;barlowpacific;numerals
susu1251,Susuami,Papunesia,-7.19275,146.561,susu1251,ssu,barlowpacific
suwa1241,Suwawa,Papunesia,0.4907,123.362,suwa1241,swu,barlowpacific;numerals
taba1263,Tabaru,Papunesia,1.46563,127.633,taba1263,tby,barlowpacific;numerals
tabl1243,Tabla,Papunesia,-2.45368,140.396,tabl1243,tnm,barlowpacific;numerals
tabo1241,Tabo,Papunesia,-8.09387,143.305,tabo1241,knv,barlowpacific
tabr1243,Tabriak,Papunesia,-4.49162,143.593,tabr1243,tzx,barlowpacific;numerals
tady1237,Tadyawan,Papunesia,13.0211,121.305,tady1237,tdy,abvd;numerals
taee1237,Tae',Papunesia,-2.58205,120.139,taee1237,rob,barlowpacific
taga1268,Tagakaulu Kalagan,Papunesia,6.45338,125.426,taga1268,klg,numerals
taga1270,Tagalog,Papunesia,14.06,121.747,taga1270,tgl,abvd;barlowpacific;numerals
taga1272,Tagabawa,Papunesia,6.9712,125.175,taga1272,bgs,numerals
taga1273,Tagal Murut,Papunesia,4.42907,116.177,taga1273,mvv,barlowpacific;numerals
tagb1258,Tagbanwa,Papunesia,9.54263,118.497,tagb1258,tbw,barlowpacific;numerals
tahi1242,Tahitian,Papunesia,-17.6485,-149.45,tahi1242,tah,abvd;numerals
taia1239,Taiap,Papunesia,-4.05047,144.506,taia1239,gpn,barlowpacific
taii1241,Tai,Papunesia,-5.29223,144.66,taii1241,taw,numerals
taik1255,Taikat,Papunesia,-2.9408,140.7495,taik1255,aos,barlowpacific
tain1253,Tainae,Papunesia,-7.40306,145.682,tain1253,ago,barlowpacific;numerals
tair1256,Tairuma,Papunesia,-7.94866,145.732,tair1256,uar,barlowpacific;numerals
taje1237,Taje,Papunesia,-0.72583,120.078,taje1237,pee,barlowpacific
taji1246,Tajio,Papunesia,-0.31553,120.01,taji1246,tdj,barlowpacific;numerals
taki1248,Takia,Papunesia,-4.69057,145.975,taki1248,tbc,abvd;barlowpacific;numerals;wold
taku1257,Takuu,Papunesia,-4.773094,157.032085,taku1257,nho,abvd;barlowpacific;numerals
tala1285,Talaud,Papunesia,4.11846,126.795,tala1285,tld,barlowpacific;numerals
tali1259,Talise,Papunesia,-9.76764,160.231,tali1259,tlr,abvd;numerals
tali1262,Taliabu,Papunesia,-1.79516,124.869,tali1262,tlv,abvd;barlowpacific;numerals
talo1251,Talondo',Papunesia,-2.4525,119.35,talo1251,tln,
talo1252,Taloki,Papunesia,-4.6478,122.872,talo1252,tlk,abvd
tama1335,Taman (Indonesia),Papunesia,1.00003,112.975,tama1335,tmn,numerals
tama1336,Tamagario,Papunesia,-6.64493,138.892,tama1336,tcg,numerals
tamb1253,Tambotalo,Papunesia,-15.5004,167.139,tamb1253,tls,abvd;numerals
tamb1257,Tambora,Papunesia,-8.25,118.0,tamb1257,xxt,barlowpacific;lexirumah
tami1290,Tami,Papunesia,-6.70017,147.732,tami1290,tmy,abvd;barlowpacific;numerals
tamn1235,Tamnim Citak,Papunesia,-5.57962,139.233,tamn1235,tml,barlowpacific
tamp1254,Tampias Lobu,Papunesia,5.72467,116.789,tamp1254,low,barlowpacific
tana1281,Tanapag,Papunesia,15.237,145.757,tana1281,tpv,abvd;numerals
tana1288,Tanahmerah,Papunesia,-2.5523,133.18,tana1288,tcm,barlowpacific
tand1253,Tandia,Papunesia,-2.84228,134.532,tand1253,tni,barlowpacific
tand1256,Tandroy Malagasy,Africa,-24.80155,45.9,tand1256,tdx,abvd
tand1258,Tandaganon,Papunesia,8.9815,126.186,tand1258,tgn,abvd
tand1259,Tanda,Papunesia,-5.744131,146.607144,tand1259,,
tane1237,Tanema,Papunesia,-11.68,166.97,tane1237,tnx,abvd;numerals
tang1347,Movono,Papunesia,-15.5643,166.958,tang1347,tgp,abvd;numerals
tang1348,Tangga,Papunesia,-4.08824,153.611,tang1348,tgg,abvd;barlowpacific;numerals
tang1353,Tangko,Papunesia,-5.13343,140.269,tang1353,tkx,numerals
tang1355,Tanggu,Papunesia,-4.4621,144.916,tang1355,tgu,barlowpacific
tang1356,Tanguat,Papunesia,-4.57282,144.927,tang1356,tbs,barlowpacific;numerals
tani1255,Tanimbili,Papunesia,-11.2975,166.507,tani1255,tbe,abvd;numerals
tano1246,Tanosy Malagasy,Africa,-24.9186,47.1357,tano1246,txy,barlowpacific
tape1242,Tapei,Papunesia,-4.77763,143.337,tape1242,afp,barlowpacific;numerals
taro1264,Seediq,Papunesia,23.9032,121.358,taro1264,trv,abvd;numerals
tarp1240,Tarpia,Papunesia,-2.322279,140.115497,tarp1240,tpf,abvd;barlowpacific;numerals
tasm1246,Tasmate,Papunesia,-15.0792,166.664,tasm1246,tmt,abvd;numerals
tata1257,Tatana,Papunesia,5.49808,115.553,tata1257,txx,barlowpacific;numerals
taua1242,Tauade,Papunesia,-8.3486,147.094,taua1242,ttd,barlowpacific
taul1251,Taulil,Papunesia,-4.44425,152.095,taul1251,tuh,barlowpacific;numerals
taup1242,Taupota,Papunesia,-10.2275,150.373,taup1242,tpa,numerals
taus1251,Tausug,Papunesia,5.12236,118.88,taus1251,tsg,abvd;numerals
taus1252,Tause,Papunesia,-2.8406,136.899,taus1252,tad,numerals
taut1234,Taut Batu,Papunesia,8.88129,117.673091,taut1234,,barlowpacific
tauy1241,Tauya,Papunesia,-5.74255,145.366,tauy1241,tya,barlowpacific;numerals
tawa1275,Tawala,Papunesia,-10.3115,150.644,tawa1275,tbo,abvd;barlowpacific;numerals
tawo1243,Tawoyan,Papunesia,-1.30017,115.204,tawo1243,twy,numerals
tawo1244,Taworta,Papunesia,-3.43455,139.061,tawo1244,tbp,numerals
tbol1240,Tboli,Papunesia,6.20377,124.538,tbol1240,tbl,abvd;numerals
tean1237,Teanu,Papunesia,-11.6752,166.868,tean1237,tkw,abvd;numerals
tefa1238,Tefaro,Papunesia,-2.35042,136.753,tefa1238,tfo,numerals
tehi1237,Tehit,Papunesia,-1.51049,131.985,tehi1237,kps,barlowpacific;numerals
teiw1235,Teiwa,Papunesia,-8.37662,124.174,teiw1235,twe,lexirumah;numerals
tela1241,Tela-Masbuar,Papunesia,-8.01195,129.687,tela1241,tvm,abvd;lexirumah;numerals
tele1256,Telefol,Papunesia,-5.07444,141.731,tele1256,tlf,barlowpacific;numerals
telu1263,Teluti,Papunesia,-3.2969,129.663,telu1263,tlt,barlowpacific;numerals
temu1239,Temuan,Eurasia,2.78176,101.906,temu1239,tmw,
teng1267,Tenggarong Kutai Malay,Papunesia,0.71803,117.645,teng1267,vkt,barlowpacific
teng1272,Tengger,Papunesia,-7.89069,113.037,teng1272,tes,abvd;numerals
teni1244,Tenis,Papunesia,-1.65074,150.672,teni1244,tns,numerals
teop1238,Teop,Papunesia,-5.67474,154.971,teop1238,tio,abvd;barlowpacific;numerals
teor1240,Teor,Papunesia,-4.74159,131.737,teor1240,tev,numerals
tere1276,Terebu,Papunesia,-3.68721,143.835,tere1276,trb,numerals
tere1277,Tereweng,Papunesia,-8.48063,124.271,tere1277,twg,barlowpacific
tere1278,Terei,Papunesia,-6.70051,155.745,tere1278,buo,barlowpacific;numerals
term1237,Termanu,Papunesia,-10.7326,123.169,term1237,twu,abvd;barlowpacific;lexirumah;numerals
tern1247,Ternate,Papunesia,0.80562,127.333,tern1247,tft,barlowpacific;numerals
tesa1236,Tesaka Malagasy,Africa,-23.3,47.33,tesa1236,tkg,barlowpacific
tetu1245,Tetum,Papunesia,-9.11217,125.528,tetu1245,tet,abvd;lexirumah;numerals
tetu1246,Tetun Dili,Papunesia,-8.58405,125.583,tetu1246,tdt,abvd;barlowpacific;lexirumah
teun1241,Te'un,Papunesia,-6.97086,129.143718,teun1241,tve,abvd;lexirumah;numerals
thao1240,Thao,Papunesia,23.8333,120.93,thao1240,ssf,abvd;numerals
tial1239,Tiale,Papunesia,-15.2334,166.842,tial1239,mnl,abvd;numerals
tian1237,Tiang,Papunesia,-2.95505,150.935,tian1237,tbj,abvd;barlowpacific;numerals
tido1248,Tidore,Papunesia,0.02461,127.746,tido1248,tvo,abvd;barlowpacific;numerals
tifa1245,Tifal,Papunesia,-5.03899,141.293,tifa1245,tif,barlowpacific;numerals
tiga1245,Tigak,Papunesia,-2.70951,150.893,tiga1245,tgc,abvd;barlowpacific;numerals
tiii1241,Tii,Papunesia,-10.8425,122.963,tiii1241,txq,barlowpacific;lexirumah
tiko1237,Tikopia,Papunesia,-12.2766,168.822,tiko1237,tkp,abvd;numerals
timb1251,Timbe,Papunesia,-6.06875,147.057,timb1251,tim,barlowpacific;numerals
timu1262,Timugon Murut,Papunesia,5.1796,115.826,timu1262,tih,abvd;barlowpacific;numerals
tina1248,Tinà Sambal,Papunesia,15.5797,120.095,tina1248,xsb,abvd;numerals
tinp1237,Tinputz,Papunesia,-5.58358,154.972,tinp1237,tpz,barlowpacific;numerals
tiri1258,Tiri-Mea,Papunesia,-21.8147,165.792,tiri1258,cir,abvd;numerals
tiru1241,Tiruray,Papunesia,6.77321,124.127,tiru1241,tiy,abvd;numerals
tita1241,Titan,Papunesia,-2.18168,146.888,tita1241,ttv,abvd;barlowpacific;numerals
toab1237,To'abaita,Papunesia,-8.39233,160.619,toab1237,mlu,abvd;numerals
toar1246,Toaripi,Papunesia,-8.07231,146.206,toar1246,tqo,barlowpacific
toba1266,Tobati,Papunesia,-2.56434,140.71,toba1266,tti,barlowpacific;numerals
tobe1252,Tobelo,Papunesia,1.0946,128.154,tobe1252,tlb,numerals
tobi1238,Tobian,Papunesia,3.004528,131.171295,tobi1238,tox,abvd;numerals
tobi1239,Tobilung,Papunesia,6.56097,116.67,tobi1239,tgb,barlowpacific;numerals
tofa1246,Tofanma,Papunesia,-3.74322,140.591,tofa1246,tlg,barlowpacific
toka1244,Tokano,Papunesia,-6.05047,145.298,toka1244,zuh,barlowpacific
toke1240,Tokelau,Papunesia,-9.227642,-171.780833,toke1240,tkl,abvd;numerals
tola1247,Tolaki,Papunesia,-4.03577,121.888,tola1247,lbw,abvd;barlowpacific;lexirumah;numerals
tolo1255,Tolomako,Papunesia,-15.1569,166.772,tolo1255,tlm,abvd;numerals
toma1248,Tomadino,Papunesia,-2.56493,121.944,toma1248,tdi,abvd;barlowpacific
tomb1243,Tombulu,Papunesia,1.39715,124.754,tomb1243,tom,barlowpacific;numerals
tomb1244,Tombonuo,Papunesia,6.2892,117.322,tomb1244,txa,barlowpacific;numerals
tomb1245,Tombelala,Papunesia,-2.50998,121.915,tomb1245,ttp,
tomi1243,Tomini,Papunesia,0.42569,120.89,tomi1243,txm,abvd;barlowpacific;numerals
tomo1244,Tomoip,Papunesia,-5.30721,151.828,tomo1244,tqp,numerals
